Age,Age_Group,Attrition,Attrition_Flag,Department,JobRole,JobLevel,BusinessTravel,Gender,MaritalStatus,EducationField,Education,MonthlyIncome,Income_Band,PercentSalaryHike,StockOptionLevel,JobSatisfaction,JobSatisfaction_Label,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,WorkLifeBalance,OverTime,DistanceFromHome,YearsAtCompany,Tenure_Group,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TotalWorkingYears,NumCompaniesWorked,PerformanceRating,TrainingTimesLastYear
33,2. Age 25-34,No,0,Sales,Sales Executive,2,Non-Travel,Female,Divorced,Life Sciences,3,5368,2. $3K-$6K,25,1,4,4 - Very High,3,3,3,3,Yes,16,6,4. 5-10 Years,5,1,2,7,1,4,2
36,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Married,Life Sciences,4,5347,2. $3K-$6K,14,2,3,3 - High,1,2,3,2,No,26,3,2. 1-3 Years,2,0,2,10,6,3,2
44,3. Age 35-44,No,0,Human Resources,Human Resources,1,Travel_Rarely,Female,Divorced,Life Sciences,3,3195,2. $3K-$6K,18,3,4,4 - Very High,3,1,3,3,Yes,1,2,2. 1-3 Years,2,2,2,8,4,3,2
23,1. Under 25,Yes,1,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Single,Medical,1,3989,2. $3K-$6K,11,0,3,3 - High,4,1,2,3,Yes,8,5,3. 3-5 Years,4,1,2,5,1,3,2
38,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Married,Medical,2,3306,2. $3K-$6K,19,1,3,3 - High,4,4,3,2,No,4,0,1. 0-1 Years,0,0,0,7,7,3,5
53,4. Age 45-54,No,0,Research & Development,Healthcare Representative,3,Travel_Rarely,Male,Married,Medical,4,7005,3. $6K-$10K,15,0,4,4 - Very High,2,3,4,3,No,24,4,3. 3-5 Years,3,1,2,11,3,3,2
48,4. Age 45-54,Yes,1,Sales,Sales Representative,1,Travel_Frequently,Female,Married,Medical,2,2655,1. Under $3K,11,2,3,3 - High,4,3,3,3,Yes,7,9,4. 5-10 Years,7,7,7,19,2,3,3
32,2. Age 25-34,Yes,1,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Single,Life Sciences,4,1393,1. Under $3K,12,0,2,2 - Medium,4,1,3,3,No,2,1,1. 0-1 Years,0,0,0,1,1,3,2
26,2. Age 25-34,No,0,Research & Development,Laboratory Technician,1,Non-Travel,Male,Single,Medical,3,2570,1. Under $3K,20,0,4,4 - Very High,4,3,3,3,No,7,7,4. 5-10 Years,7,5,7,7,1,4,5
55,5. Age 55+,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Divorced,Technical Degree,3,3537,2. $3K-$6K,12,1,2,2 - Medium,1,4,2,3,No,22,4,3. 3-5 Years,2,1,2,8,5,3,1
34,2. Age 25-34,No,0,Research & Development,Laboratory Technician,2,Travel_Rarely,Male,Married,Medical,2,3986,2. $3K-$6K,14,1,4,4 - Very High,2,3,2,4,No,5,15,5. 10+ Years,10,4,13,15,1,3,3
60,5. Age 55+,No,0,Research & Development,Healthcare Representative,3,Travel_Rarely,Male,Divorced,Medical,4,10883,4. Above $10K,20,1,4,4 - Very High,3,3,1,4,No,1,1,1. 0-1 Years,0,0,0,19,3,4,2
33,2. Age 25-34,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Married,Medical,3,2028,1. Under $3K,18,3,2,2 - Medium,2,4,4,3,No,21,14,5. 10+ Years,11,2,13,14,1,3,6
37,3. Age 35-44,No,0,Sales,Sales Executive,2,Travel_Frequently,Male,Divorced,Medical,4,9525,3. $6K-$10K,14,2,4,4 - Very High,3,3,1,2,No,1,6,4. 5-10 Years,3,1,3,6,1,3,2
34,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Female,Married,Life Sciences,3,2929,1. Under $3K,12,0,4,4 - Very High,2,2,2,3,No,19,10,4. 5-10 Years,9,8,7,10,1,3,3
23,1. Under 25,Yes,1,Sales,Sales Representative,1,Travel_Rarely,Male,Divorced,Life Sciences,3,2275,1. Under $3K,21,1,4,4 - Very High,3,2,3,3,Yes,7,3,2. 1-3 Years,2,0,2,3,1,4,2
44,3. Age 35-44,No,0,Research & Development,Healthcare Representative,3,Travel_Rarely,Female,Married,Life Sciences,3,7879,3. $6K-$10K,19,1,4,4 - Very High,3,2,4,3,Yes,2,8,4. 5-10 Years,7,6,7,9,1,3,2
35,3. Age 35-44,No,0,Research & Development,Research Scientist,1,Travel_Frequently,Male,Single,Medical,4,4930,2. $3K-$6K,14,0,4,4 - Very High,1,3,2,4,Yes,2,5,3. 3-5 Years,4,1,4,6,0,3,2
43,3. Age 35-44,No,0,Sales,Sales Executive,2,Travel_Rarely,Male,Married,Medical,3,7847,3. $6K-$10K,17,1,4,4 - Very High,4,1,3,3,Yes,2,10,4. 5-10 Years,9,8,8,10,1,3,3
24,1. Under 25,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Married,Medical,3,4401,2. $3K-$6K,16,1,3,3 - High,3,4,4,3,No,9,5,3. 3-5 Years,3,0,4,5,1,3,1
41,3. Age 35-44,No,0,Sales,Sales Executive,3,Travel_Rarely,Male,Single,Marketing,3,9241,3. $6K-$10K,12,0,3,3 - High,4,2,3,3,No,6,10,4. 5-10 Years,8,8,7,10,1,3,3
29,2. Age 25-34,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Married,Medical,4,2974,1. Under $3K,17,1,3,3 - High,4,3,3,3,No,9,5,3. 3-5 Years,3,1,2,9,9,3,2
36,3. Age 35-44,No,0,Sales,Sales Representative,2,Travel_Rarely,Female,Single,Life Sciences,4,4502,2. $3K-$6K,15,0,4,4 - Very High,3,3,3,2,No,2,13,5. 10+ Years,7,6,7,17,3,3,2
45,4. Age 45-54,No,0,Research & Development,Healthcare Representative,3,Non-Travel,Male,Married,Life Sciences,1,10748,4. Above $10K,23,1,3,3 - High,3,4,2,2,No,1,23,5. 10+ Years,15,14,4,25,3,4,3
24,1. Under 25,Yes,1,Human Resources,Human Resources,1,Travel_Rarely,Male,Married,Human Resources,1,1555,1. Under $3K,11,1,3,3 - High,4,3,1,3,No,22,1,1. 0-1 Years,0,0,0,1,1,3,2
47,4. Age 45-54,Yes,1,Sales,Sales Executive,4,Travel_Frequently,Male,Married,Life Sciences,3,12936,4. Above $10K,11,0,3,3 - High,3,3,1,1,No,9,23,5. 10+ Years,5,14,10,25,7,3,3
26,2. Age 25-34,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Married,Medical,4,2305,1. Under $3K,15,3,3,3 - High,4,3,1,4,No,17,3,2. 1-3 Years,2,0,2,3,1,3,3
45,4. Age 45-54,No,0,Research & Development,Research Director,4,Travel_Rarely,Female,Single,Technical Degree,2,16704,4. Above $10K,11,0,2,2 - Medium,4,3,2,3,No,28,21,5. 10+ Years,6,8,6,21,1,3,2
32,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Frequently,Male,Married,Life Sciences,3,3433,2. $3K-$6K,13,1,3,3 - High,1,1,3,2,No,10,5,3. 3-5 Years,2,1,3,10,6,3,3
31,2. Age 25-34,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Married,Life Sciences,4,3477,2. $3K-$6K,14,1,3,3 - High,2,4,3,4,No,2,5,3. 3-5 Years,2,0,3,6,1,3,2
41,3. Age 35-44,No,0,Human Resources,Human Resources,2,Non-Travel,Male,Married,Human Resources,3,6430,3. $6K-$10K,19,1,2,2 - Medium,3,2,1,3,No,4,3,2. 1-3 Years,2,1,2,10,6,3,4
40,3. Age 35-44,No,0,Research & Development,Manufacturing Director,2,Travel_Rarely,Female,Married,Life Sciences,2,6516,3. $6K-$10K,16,1,1,1 - Low,2,2,3,3,Yes,8,1,1. 0-1 Years,0,0,0,18,2,3,3
24,1. Under 25,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Divorced,Medical,1,3907,2. $3K-$6K,13,3,1,1 - Low,2,2,3,4,No,29,6,4. 5-10 Years,2,1,2,6,1,3,2
46,4. Age 45-54,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Single,Life Sciences,4,5562,2. $3K-$6K,14,0,2,2 - Medium,3,4,3,3,No,13,10,4. 5-10 Years,7,0,9,19,6,3,3
35,3. Age 35-44,No,0,Research & Development,Manufacturing Director,2,Travel_Rarely,Male,Married,Life Sciences,4,6883,3. $6K-$10K,16,1,3,3 - High,4,2,3,3,No,27,7,4. 5-10 Years,7,0,7,17,2,3,3
30,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Married,Life Sciences,1,2862,1. Under $3K,12,1,4,4 - Very High,2,2,3,2,No,16,10,4. 5-10 Years,0,0,8,10,1,3,2
47,4. Age 45-54,No,0,Sales,Sales Executive,2,Non-Travel,Male,Married,Marketing,4,4978,2. $3K-$6K,11,1,2,2 - Medium,3,4,3,1,No,2,1,1. 0-1 Years,0,0,0,4,7,3,3
46,4. Age 45-54,No,0,Sales,Sales Executive,3,Travel_Rarely,Male,Divorced,Life Sciences,3,10368,4. Above $10K,12,1,4,4 - Very High,3,2,3,2,Yes,2,10,4. 5-10 Years,6,0,3,13,4,3,5
36,3. Age 35-44,Yes,1,Sales,Sales Executive,2,Travel_Rarely,Male,Divorced,Marketing,5,6134,3. $6K-$10K,13,3,1,1 - Low,2,2,2,3,Yes,13,2,2. 1-3 Years,2,2,2,16,5,3,3
32,2. Age 25-34,Yes,1,Sales,Sales Executive,2,Travel_Rarely,Male,Single,Life Sciences,2,6735,3. $6K-$10K,15,0,2,2 - Medium,1,2,1,3,No,1,0,1. 0-1 Years,0,0,0,10,6,3,2
23,1. Under 25,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Single,Medical,1,3295,2. $3K-$6K,13,0,2,2 - Medium,3,3,3,1,No,4,3,2. 1-3 Years,2,1,2,3,1,3,3
31,2. Age 25-34,No,0,Research & Development,Manufacturing Director,2,Travel_Frequently,Female,Single,Technical Degree,1,5238,2. $3K-$6K,20,0,4,4 - Very High,4,4,3,2,No,24,5,3. 3-5 Years,4,1,4,9,2,4,3
39,3. Age 35-44,No,0,Research & Development,Laboratory Technician,2,Non-Travel,Male,Married,Life Sciences,3,6472,3. $6K-$10K,15,1,4,4 - Very High,4,4,3,3,Yes,1,9,4. 5-10 Years,8,5,8,9,1,3,2
32,2. Age 25-34,No,0,Sales,Sales Executive,3,Travel_Rarely,Male,Married,Life Sciences,3,9610,3. $6K-$10K,13,1,3,3 - High,4,3,1,1,No,19,4,3. 3-5 Years,3,0,2,10,3,3,2
40,3. Age 35-44,No,0,Sales,Manager,5,Travel_Rarely,Male,Single,Medical,4,19833,4. Above $10K,14,0,2,2 - Medium,2,2,3,2,No,7,21,5. 10+ Years,8,12,8,21,1,3,3
45,4. Age 45-54,No,0,Human Resources,Human Resources,3,Travel_Rarely,Female,Married,Life Sciences,3,9756,3. $6K-$10K,21,2,3,3 - High,3,3,1,4,No,4,5,3. 3-5 Years,0,0,3,9,4,4,2
30,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Frequently,Female,Single,Technical Degree,4,4968,2. $3K-$6K,16,0,1,1 - Low,4,4,2,3,No,2,9,4. 5-10 Years,7,0,7,10,0,3,2
24,1. Under 25,No,0,Human Resources,Human Resources,1,Travel_Frequently,Male,Married,Medical,3,2145,1. Under $3K,14,1,4,4 - Very High,1,4,3,3,No,10,2,2. 1-3 Years,2,2,1,3,0,3,2
30,2. Age 25-34,Yes,1,Human Resources,Human Resources,1,Travel_Frequently,Female,Divorced,Human Resources,3,2180,1. Under $3K,11,1,4,4 - Very High,3,3,2,2,No,8,4,3. 3-5 Years,2,1,2,6,6,3,0
31,2. Age 25-34,No,0,Sales,Sales Executive,2,Travel_Rarely,Male,Married,Technical Degree,3,8346,3. $6K-$10K,19,1,3,3 - High,1,3,3,3,No,5,5,3. 3-5 Years,2,0,2,6,1,3,3
27,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Female,Single,Medical,3,3445,2. $3K-$6K,11,0,4,4 - Very High,3,3,3,2,No,8,6,4. 5-10 Years,2,1,4,6,1,3,5
29,2. Age 25-34,Yes,1,Sales,Sales Representative,1,Travel_Rarely,Female,Single,Marketing,3,2760,1. Under $3K,13,0,2,2 - Medium,2,3,1,3,No,9,2,2. 1-3 Years,2,2,2,2,1,3,3
29,2. Age 25-34,No,0,Research & Development,Healthcare Representative,2,Travel_Frequently,Male,Single,Life Sciences,3,6294,3. $6K-$10K,12,0,3,3 - High,4,4,4,4,Yes,1,3,2. 1-3 Years,2,0,2,10,8,3,5
30,2. Age 25-34,No,0,Sales,Sales Executive,3,Travel_Rarely,Male,Divorced,Marketing,2,7140,3. $6K-$10K,11,1,1,1 - Low,3,1,2,3,No,15,7,4. 5-10 Years,7,1,7,12,2,3,2
34,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Married,Medical,4,2932,1. Under $3K,14,3,4,4 - Very High,4,1,4,3,Yes,2,5,3. 3-5 Years,0,1,2,6,0,3,3
33,2. Age 25-34,No,0,Sales,Sales Executive,2,Non-Travel,Female,Single,Marketing,3,5147,2. $3K-$6K,15,0,2,2 - Medium,4,4,3,2,No,2,11,5. 10+ Years,7,1,7,13,8,3,2
49,4. Age 45-54,No,0,Sales,Sales Executive,2,Travel_Rarely,Female,Single,Marketing,4,4507,2. $3K-$6K,12,0,4,4 - Very High,4,3,3,4,No,11,5,3. 3-5 Years,1,0,4,8,3,3,1
33,2. Age 25-34,Yes,1,Sales,Sales Executive,3,Travel_Rarely,Female,Single,Life Sciences,3,8564,3. $6K-$10K,20,0,1,1 - Low,1,3,3,2,Yes,16,0,1. 0-1 Years,0,0,0,11,2,4,2
38,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Frequently,Female,Married,Medical,2,2468,1. Under $3K,14,1,2,2 - Medium,3,2,2,2,No,2,6,4. 5-10 Years,1,0,5,9,4,3,4
31,2. Age 25-34,Yes,1,Sales,Sales Executive,3,Travel_Rarely,Male,Married,Marketing,4,8161,3. $6K-$10K,13,3,3,3 - High,1,1,3,3,No,16,1,1. 0-1 Years,0,0,0,10,2,3,2
29,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Female,Divorced,Technical Degree,3,2109,1. Under $3K,13,1,1,1 - Low,4,3,2,3,No,4,1,1. 0-1 Years,0,0,0,1,1,3,2
30,2. Age 25-34,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Married,Life Sciences,3,5294,2. $3K-$6K,16,1,3,3 - High,3,3,4,3,No,16,7,4. 5-10 Years,0,1,7,10,3,3,3
32,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Non-Travel,Male,Single,Technical Degree,4,2718,1. Under $3K,14,0,2,2 - Medium,2,2,3,3,No,5,7,4. 5-10 Years,7,0,7,12,2,3,3
38,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Married,Medical,3,5811,2. $3K-$6K,16,1,4,4 - Very High,2,3,1,3,Yes,18,1,1. 0-1 Years,0,1,0,15,3,3,2
43,3. Age 35-44,Yes,1,Research & Development,Research Scientist,1,Travel_Frequently,Male,Married,Technical Degree,3,2437,1. Under $3K,16,1,3,3 - High,3,4,2,3,Yes,17,1,1. 0-1 Years,0,0,0,6,9,3,4
42,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Divorced,Medical,3,2766,1. Under $3K,22,3,2,2 - Medium,2,2,3,2,No,12,5,3. 3-5 Years,3,0,4,7,8,4,6
55,5. Age 55+,No,0,Research & Development,Research Director,5,Travel_Rarely,Male,Married,Medical,3,19038,4. Above $10K,12,3,1,1 - Low,3,2,2,3,No,2,1,1. 0-1 Years,0,0,0,34,8,3,2
33,2. Age 25-34,No,0,Research & Development,Research Scientist,2,Non-Travel,Male,Divorced,Technical Degree,3,3055,2. $3K-$6K,15,2,2,2 - Medium,4,4,3,2,No,4,9,4. 5-10 Years,8,1,7,11,5,3,2
41,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Divorced,Life Sciences,4,2289,1. Under $3K,20,2,1,1 - Low,3,2,3,3,No,9,5,3. 3-5 Years,3,0,4,5,1,4,2
34,2. Age 25-34,No,0,Sales,Sales Executive,2,Non-Travel,Male,Divorced,Life Sciences,3,4001,2. $3K-$6K,14,1,3,3 - High,4,3,3,3,Yes,10,15,5. 10+ Years,14,0,7,15,1,3,3
53,4. Age 45-54,No,0,Research & Development,Manufacturing Director,4,Non-Travel,Female,Married,Medical,4,12965,4. Above $10K,20,3,3,3 - High,1,4,2,2,Yes,1,3,2. 1-3 Years,2,0,2,27,4,4,2
43,3. Age 35-44,No,0,Human Resources,Human Resources,1,Travel_Rarely,Male,Single,Life Sciences,3,3539,2. $3K-$6K,13,0,4,4 - Very High,2,2,3,3,No,2,9,4. 5-10 Years,7,1,8,10,0,3,5
34,2. Age 25-34,No,0,Sales,Sales Executive,2,Travel_Rarely,Female,Single,Life Sciences,2,6029,3. $6K-$10K,12,0,4,4 - Very High,4,1,1,3,No,3,2,2. 1-3 Years,2,2,2,6,5,3,3
21,1. Under 25,Yes,1,Sales,Sales Representative,1,Travel_Rarely,Male,Single,Marketing,1,2679,1. Under $3K,13,0,2,2 - Medium,2,2,3,3,No,7,1,1. 0-1 Years,0,1,0,1,1,3,3
38,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Married,Other,2,3702,2. $3K-$6K,11,1,3,3 - High,4,2,2,3,No,6,5,3. 3-5 Years,4,0,4,5,1,3,3
22,1. Under 25,Yes,1,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Married,Medical,1,2398,1. Under $3K,17,0,1,1 - Low,3,3,3,3,Yes,8,1,1. 0-1 Years,0,0,0,1,1,3,6
31,2. Age 25-34,No,0,Sales,Sales Executive,2,Travel_Rarely,Female,Married,Marketing,4,5468,2. $3K-$6K,14,2,4,4 - Very High,1,1,2,3,No,29,12,5. 10+ Years,7,5,7,13,1,3,3
51,4. Age 45-54,No,0,Research & Development,Manager,3,Travel_Rarely,Female,Married,Technical Degree,3,13116,4. Above $10K,11,0,3,3 - High,1,4,3,3,No,3,2,2. 1-3 Years,2,2,2,15,2,3,2
37,3. Age 35-44,No,0,Sales,Sales Executive,2,Travel_Rarely,Male,Married,Marketing,2,4189,2. $3K-$6K,14,2,2,2 - Medium,2,1,2,3,No,9,5,3. 3-5 Years,2,0,3,5,1,3,2
46,4. Age 45-54,No,0,Research & Development,Research Director,5,Travel_Rarely,Male,Divorced,Medical,4,19328,4. Above $10K,17,1,4,4 - Very High,3,3,3,3,Yes,2,2,2. 1-3 Years,1,2,2,24,7,3,3
36,3. Age 35-44,No,0,Research & Development,Healthcare Representative,3,Travel_Rarely,Male,Married,Life Sciences,3,8321,3. $6K-$10K,13,1,1,1 - Low,4,4,3,3,Yes,10,12,5. 10+ Years,8,5,7,15,7,3,1
44,3. Age 35-44,Yes,1,Research & Development,Research Scientist,1,Travel_Frequently,Male,Divorced,Medical,2,2342,1. Under $3K,12,3,2,2 - Medium,3,3,3,2,Yes,1,5,3. 3-5 Years,3,2,3,6,1,3,2
37,3. Age 35-44,No,0,Human Resources,Human Resources,2,Travel_Rarely,Male,Divorced,Other,2,4071,2. $3K-$6K,13,0,2,2 - Medium,3,3,3,2,No,8,10,4. 5-10 Years,0,4,7,19,2,3,4
35,3. Age 35-44,Yes,1,Sales,Sales Executive,2,Travel_Rarely,Male,Single,Life Sciences,3,5813,2. $3K-$6K,18,0,4,4 - Very High,3,4,3,3,Yes,27,10,4. 5-10 Years,7,7,7,10,1,3,2
33,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Married,Life Sciences,4,3143,2. $3K-$6K,19,1,1,1 - Low,4,2,4,3,No,8,10,4. 5-10 Years,8,7,6,14,6,3,1
28,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Male,Married,Life Sciences,3,2044,1. Under $3K,11,1,4,4 - Very High,3,3,3,4,No,1,5,3. 3-5 Years,3,0,3,5,1,3,6
39,3. Age 35-44,No,0,Research & Development,Research Director,3,Travel_Rarely,Male,Single,Medical,1,13464,4. Above $10K,21,0,3,3 - High,3,3,3,3,No,10,4,3. 3-5 Years,3,2,2,9,7,4,3
46,4. Age 45-54,No,0,Sales,Sales Executive,2,Non-Travel,Male,Single,Life Sciences,2,7991,3. $6K-$10K,15,0,2,2 - Medium,2,3,2,3,No,26,2,2. 1-3 Years,2,2,2,6,8,3,3
40,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Female,Married,Life Sciences,2,3377,2. $3K-$6K,17,1,1,1 - Low,3,4,3,2,No,2,4,3. 3-5 Years,3,0,2,7,4,3,5
42,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Married,Medical,3,5538,2. $3K-$6K,18,2,1,1 - Low,2,3,4,2,No,13,0,1. 0-1 Years,0,0,0,10,5,3,2
35,3. Age 35-44,No,0,Research & Development,Manufacturing Director,2,Non-Travel,Male,Divorced,Medical,2,5762,2. $3K-$6K,14,1,4,4 - Very High,2,3,3,3,No,2,7,4. 5-10 Years,7,1,7,15,2,3,6
38,3. Age 35-44,No,0,Human Resources,Human Resources,1,Non-Travel,Male,Divorced,Human Resources,3,2592,1. Under $3K,13,3,2,2 - Medium,1,4,3,3,No,2,11,5. 10+ Years,10,3,8,13,5,3,3
34,2. Age 25-34,Yes,1,Research & Development,Laboratory Technician,2,Travel_Frequently,Male,Married,Life Sciences,4,5346,2. $3K-$6K,17,1,1,1 - Low,4,3,3,2,No,9,7,4. 5-10 Years,1,0,7,11,4,3,3
37,3. Age 35-44,Yes,1,Research & Development,Manufacturing Director,2,Travel_Rarely,Male,Single,Medical,4,4213,2. $3K-$6K,15,0,1,1 - Low,4,2,3,1,No,10,10,4. 5-10 Years,3,0,8,10,1,3,4
39,3. Age 35-44,No,0,Sales,Sales Executive,2,Travel_Frequently,Male,Divorced,Life Sciences,3,4127,2. $3K-$6K,18,1,4,4 - Very High,3,4,3,3,No,20,2,2. 1-3 Years,1,2,2,7,2,3,6
43,3. Age 35-44,No,0,Research & Development,Research Scientist,1,Non-Travel,Male,Single,Life Sciences,3,2438,1. Under $3K,13,0,3,3 - High,1,3,3,2,No,9,3,2. 1-3 Years,2,1,2,7,4,3,2
41,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Male,Single,Life Sciences,3,6870,3. $6K-$10K,12,0,2,2 - Medium,2,1,4,1,No,5,3,2. 1-3 Years,2,1,2,11,3,3,3
41,3. Age 35-44,No,0,Sales,Sales Executive,3,Travel_Rarely,Female,Divorced,Marketing,1,10447,4. Above $10K,13,1,3,3 - High,3,4,3,4,Yes,4,22,5. 10+ Years,14,13,5,23,0,3,3
30,2. Age 25-34,No,0,Research & Development,Manufacturing Director,3,Travel_Rarely,Female,Single,Medical,3,9667,3. $6K-$10K,14,0,3,3 - High,1,2,3,3,No,10,7,4. 5-10 Years,7,0,2,9,9,3,3
26,2. Age 25-34,Yes,1,Human Resources,Human Resources,1,Travel_Rarely,Female,Married,Medical,2,2148,1. Under $3K,11,0,2,2 - Medium,4,3,3,3,Yes,20,5,3. 3-5 Years,1,1,4,6,0,3,3
46,4. Age 45-54,Yes,1,Research & Development,Healthcare Representative,2,Travel_Rarely,Female,Married,Medical,2,8926,3. $6K-$10K,22,1,2,2 - Medium,4,4,3,4,No,21,9,4. 5-10 Years,7,3,7,13,4,4,2
40,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Female,Divorced,Life Sciences,3,6513,3. $6K-$10K,17,1,4,4 - Very High,3,4,3,3,No,1,5,3. 3-5 Years,3,0,3,12,4,3,3
34,2. Age 25-34,No,0,Sales,Sales Executive,2,Travel_Rarely,Male,Married,Technical Degree,2,6799,3. $6K-$10K,21,2,3,3 - High,2,3,4,3,No,8,10,4. 5-10 Years,8,4,8,10,1,4,5
58,5. Age 55+,No,0,Sales,Manager,4,Non-Travel,Male,Divorced,Medical,3,16291,4. Above $10K,22,1,2,2 - Medium,2,4,3,2,No,2,16,5. 10+ Years,9,14,14,37,4,4,0
35,3. Age 35-44,No,0,Research & Development,Laboratory Technician,1,Travel_Rarely,Male,Married,Medical,4,2705,1. Under $3K,16,1,3,3 - High,2,2,1,4,No,23,5,3. 3-5 Years,4,0,3,6,0,3,2
47,4. Age 45-54,No,0,Research & Development,Manufacturing Director,3,Travel_Rarely,Female,Divorced,Life Sciences,3,10333,4. Above $10K,12,1,2,2 - Medium,3,3,2,3,Yes,4,22,5. 10+ Years,11,14,10,28,8,3,4
40,3. Age 35-44,No,0,Research & Development,Healthcare Representative,2,Travel_Rarely,Female,Divorced,Life Sciences,3,4448,2. $3K-$6K,12,1,1,1 - Low,2,2,3,3,No,12,7,4. 5-10 Years,4,7,7,15,2,3,3
54,4. Age 45-54,No,0,Research & Development,Research Scientist,2,Travel_Rarely,Female,Married,Medical,4,6854,3. $6K-$10K,15,1,4,4 - Very High,4,2,3,2,No,7,7,4. 5-10 Years,1,1,7,14,4,3,2
31,2. Age 25-34,No,0,Sales,Sales Executive,3,Travel_Frequently,Female,Married,Marketing,4,9637,3. $6K-$10K,14,2,1,1 - Low,1,4,3,3,No,7,3,2. 1-3 Years,2,2,2,9,2,3,3
28,2. Age 25-34,No,0,Research & Development,Research Scientist,1,Travel_Rarely,Female,Married,Medical,3,3591,2. $3K-$6K,25,1,1,1 - Low,3,3,3,3,No,1,3,2. 1-3 Years,2,1,2,3,1,4,3
38,3. Age 35-44,No,0,Sales,Sales Representative,2,Travel_Rarely,Female,Married,Marketing,4,5405,2. $3K-$6K,20,2,4,4 - Very High,2,1,1,2,Yes,2,4,3. 3-5 Years,2,0,3,20,2,4,4
26,2. Age 25-34,No,0,Sales,Sales Executive,2,Travel_Rarely,Male,Single,Medical,3,4684,2. $3K-$6K,13,0,4,4 - Very High,3,1,3,3,No,10,5,3. 3-5 Years,3,1,2,5,1,3,4
58,5. Age 55+,No,0,Research & Development,Research Director,4,Travel_Frequently,Male,Married,Life Sciences,4,15787,4. Above $10K,14,0,3,3 - High,1,2,3,3,Yes,15,2,2. 1-3 Years,2,2,2,23,2,3,3
18,1. Under 25,No,0,Research & Development,Research Scientist,1,Non-Travel,Female,Single,Medical,3,1514,1. Under $3K,16,0,3,3 - High,2,3,3,1,No,14,0,1. 0-1 Years,0,0,0,0,1,3,4
31,2. Age 25-34,Yes,1,Human Resources,Human Resources,1,Travel_Rarely,Male,Married,Human Resources,5,2956,1. Under $3K,17,0,1,1 - Low,4,3,4,3,No,18,1,1. 0-1 Years,0,0,0,2,0,3,4
29,2. Age 25-34,Yes,1,Human Resources,Human Resources,1,Travel_Rarely,Male,Divorced,Human Resources,3,2335,1. Under $3K,15,3,1,1 - Low,1,4,2,3,Yes,13,2,2. 1-3 Years,2,2,0,4,4,3,3
45,4. Age 45-54,No,0,Sales,Sales Executive,2,Non-Travel,Female,Married,Life Sciences,4,5154,2. $3K-$6K,22,2,3,3 - High,3,2,3,4,No,2,8,4. 5-10 Years,7,5,7,10,4,4,3
36,3. Age 35-44,No,0,Research & Development,Research Scientist,2,Travel_Rarely,Female,Married,Other,4,6962,3. $6K-$10K,22,1,2,2 - Medium,4,4,3,3,Yes,2,1,1. 0-1 Years,0,0,0,15,4,4,2
